DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTTSMEHCAM1,PARTTSMEHCAM2,PARTTSMETOT,PARTTRRHCAM1,PARTTRRHCAM2,PARTTRRTOT,PARTTQHCAM1,PARTTQHCAM2,PARTTQTOT,PARTTPHCAM1,PARTTPHCAM2,PARTTPTOT,PARTTSBHCAM1,PARTTSBHCAM2,PARTTSBTOT,PARTTOHCAM1,PARTTOHCAM2,PARTTOTOT,PARTTHCAM1TOT,PARTTHCAM2TOT,PARTTRMTTOT,PARTTOTHDESC
2/2/2026,2023.0,20240480.0,43668.0,11760.0,LORIMOR MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240989.0,44197.0,11800.0,ATMOS ENERGY CORPORATION - LOUISIANA,Natural Gas,INTRASTATE,LOUISIANA,0.0,0.0,0.0,16.77,0.0,16.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77,0.0,16.77,
2/2/2026,2023.0,20240650.0,44496.0,11824.0,LOUISVILLE GAS & ELECTRIC CO,Natural Gas,INTRASTATE,KENTUCKY,0.0,0.0,0.0,0.0,10.85,10.85,0.0,0.0,0.0,0.0,35.82,35.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.67,46.67,
2/2/2026,2023.0,20240074.0,43239.0,11885.0,LUBBOCK POWER & LIGHT,Natural Gas,INTRASTATE,TEXAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20241407.0,44788.0,12059.0,M H M PIPELINE CO INC,Natural Gas,INTRASTATE,TEXAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240920.0,44694.0,12180.0,MARSHALL COUNTY GAS DISTRICT,Natural Gas,INTRASTATE,ALABAMA,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,
2/2/2026,2023.0,20240342.0,43526.0,12342.0,MEMPHIS LIGHT GAS & WATER DIVISION,Natural Gas,INTRASTATE,TENNESSEE,0.0,0.0,0.0,0.0,50.25,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25,50.25,
2/2/2026,2023.0,20241243.0,44462.0,12350.0,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",Natural Gas,INTRASTATE,MINNESOTA,0.0,0.0,0.0,0.0,27.162,27.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.162,27.162,
2/2/2026,2023.0,20240202.0,43380.0,12390.0,METROPOLITAN UTILITIES DISTRICT,Natural Gas,INTRASTATE,NEBRASKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20241182.0,44397.0,12408.0,DTE GAS COMPANY,Natural Gas,INTERSTATE,MICHIGAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,
2/2/2026,2023.0,20241182.0,44397.0,12408.0,DTE GAS COMPANY,Natural Gas,INTRASTATE,MICHIGAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.04,129.85,211.89,0.0,0.0,0.0,0.0,0.0,0.0,82.04,129.85,211.89,
2/2/2026,2023.0,20240262.0,43441.0,12420.0,MICHIGAN GAS UTILITIES CO,Natural Gas,INTRASTATE,MICHIGAN,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,
2/2/2026,2023.0,20241173.0,44386.0,12455.0,MIDLAND COGENERATION VENTURE,Natural Gas,INTRASTATE,MICHIGAN,5.239,0.0,5.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.239,0.0,5.239,
2/2/2026,2023.0,20240640.0,44673.0,12462.0,"BBT MIDLA, LLC",Natural Gas,INTERSTATE,LOUISIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240640.0,44673.0,12462.0,"BBT MIDLA, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240212.0,43390.0,12479.0,MIDWEST ENERGY INC,Natural Gas,INTRASTATE,KANSAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240069.0,43909.0,12486.0,MIDWEST NATURAL GAS CORP,Natural Gas,INTRASTATE,INDIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20241280.0,44504.0,12498.0,MIDWESTERN GAS TRANSMISSION CO,Natural Gas,INTERSTATE,ILLINOIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,3.59,
2/2/2026,2023.0,20241280.0,44504.0,12498.0,MIDWESTERN GAS TRANSMISSION CO,Natural Gas,INTERSTATE,KENTUCKY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.38,
2/2/2026,2023.0,20241280.0,44504.0,12498.0,MIDWESTERN GAS TRANSMISSION CO,Natural Gas,INTERSTATE,TENNESSEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,
2/2/2026,2023.0,20240439.0,43626.0,12576.0,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,ARKANSAS,0.0,0.0,0.0,0.0,11.46,11.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46,11.46,
2/2/2026,2023.0,20240439.0,43626.0,12576.0,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,ILLINOIS,0.0,0.0,0.0,0.0,30.76,30.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76,30.76,
2/2/2026,2023.0,20240439.0,43626.0,12576.0,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,LOUISIANA,0.0,0.0,0.0,0.0,2.94,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,2.94,
2/2/2026,2023.0,20240439.0,43626.0,12576.0,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSOURI,0.0,0.0,0.0,0.0,40.02,40.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.02,40.02,
2/2/2026,2023.0,20240439.0,43626.0,12576.0,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Natural Gas,INTERSTATE,TEXAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20241076.0,44912.0,12582.0,ATMOS ENERGY CORPORATION - MISSISSIPPI,Natural Gas,INTRASTATE,MISSISSIPPI,0.0,0.0,0.0,35.65,0.0,35.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65,0.0,35.65,
2/2/2026,2023.0,20240577.0,43768.0,12606.0,THE EMPIRE DISTRICT GAS COMPANY,Natural Gas,INTRASTATE,MISSOURI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240686.0,43881.0,12624.0,EXXONMOBIL OIL CORPORATION,Hydrogen Gas,INTRASTATE,TEXAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,3.11,0.0,0.0,0.0,3.11,0.0,3.11,
2/2/2026,2023.0,20240681.0,43876.0,12624.0,EXXONMOBIL OIL CORPORATION,Natural Gas,INTRASTATE,TEXAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,2.38,0.0,0.0,0.0,2.38,0.0,2.38,
2/2/2026,2023.0,20240678.0,43873.0,12628.0,MOBIL  PIPE  LINE COMPANY,Natural Gas,INTRASTATE,TEXAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,2.26,0.0,0.0,0.0,2.26,0.0,2.26,
2/2/2026,2023.0,20241295.0,44519.0,12642.0,SPIRE GULF INC.,Natural Gas,INTRASTATE,ALABAMA,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,4.76,
2/2/2026,2023.0,20241111.0,44321.0,12672.0,"MONROE NATURAL GAS DEPT, CITY OF",Natural Gas,INTRASTATE,NORTH CAROLINA,0.0,0.0,0.0,3.61,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,3.61,
2/2/2026,2023.0,20240592.0,43785.0,12684.0,MONTANA - DAKOTA UTILITIES CO,Natural Gas,INTRASTATE,MONTANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240592.0,43785.0,12684.0,MONTANA - DAKOTA UTILITIES CO,Natural Gas,INTRASTATE,NORTH DAKOTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240098.0,43266.0,12732.0,MONTEZUMA NATURAL GAS DEPT,Natural Gas,INTRASTATE,IOWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240452.0,43639.0,12794.0,MORNING SUN MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240201.0,44899.0,12823.0,MOULTON MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20241045.0,44253.0,12874.0,"MOUNTAINWEST PIPELINE, LLC",Natural Gas,INTERSTATE,COLORADO,0.0,0.0,0.0,0.0,3.255,3.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.255,3.255,
2/2/2026,2023.0,20241045.0,44253.0,12874.0,"MOUNTAINWEST PIPELINE, LLC",Natural Gas,INTERSTATE,UTAH,0.0,0.0,0.0,0.0,21.576,21.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.576,21.576,
2/2/2026,2023.0,20241045.0,44253.0,12874.0,"MOUNTAINWEST PIPELINE, LLC",Natural Gas,INTERSTATE,WYOMING,0.0,0.0,0.0,0.0,5.437,5.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.437,5.437,
2/2/2026,2023.0,20240789.0,44947.0,12876.0,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,IDAHO,0.0,0.0,0.0,0.0,0.864,0.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864,0.864,
2/2/2026,2023.0,20240789.0,44947.0,12876.0,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,UTAH,0.0,0.0,0.0,0.0,170.999,170.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.999,170.999,
2/2/2026,2023.0,20240789.0,44947.0,12876.0,DOMINION ENERGY UTAH/WYOMING/IDAHO,Natural Gas,INTRASTATE,WYOMING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240469.0,43656.0,12878.0,MOUNTAINEER GAS CO,Natural Gas,INTRASTATE,WEST VIRGINIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20241016.0,44222.0,12930.0,MUSTANG GAS PRODUCTS LLC,Natural Gas,INTRASTATE,OKLAHOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20241121.0,44331.0,13061.0,NATIONAL FUEL GAS DISTRIBUTION CORP,Natural Gas,INTRASTATE,PENNSYLVANIA,0.0,0.0,0.0,5.33,0.88,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.88,6.21,
2/2/2026,2023.0,20241116.0,44326.0,13062.0,NATIONAL FUEL GAS DISTRIBUTION CORP - NEW YORK,Natural Gas,INTRASTATE,NEW YORK,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,
2/2/2026,2023.0,20241077.0,44287.0,13063.0,NATIONAL FUEL GAS SUPPLY CORP,Natural Gas,INTERSTATE,NEW YORK,0.0,0.0,0.0,82.25,9.34,91.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.25,9.34,91.59,
2/2/2026,2023.0,20241077.0,44287.0,13063.0,NATIONAL FUEL GAS SUPPLY CORP,Natural Gas,INTERSTATE,PENNSYLVANIA,0.0,0.0,0.0,58.23,15.86,74.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.23,15.86,74.09,
2/2/2026,2023.0,20241077.0,44287.0,13063.0,NATIONAL FUEL GAS SUPPLY CORP,Natural Gas,INTRASTATE,PENNSYLVANIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240677.0,44695.0,13120.0,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,ARKANSAS,0.0,0.0,0.0,0.0,66.579,66.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.579,66.579,
2/2/2026,2023.0,20240677.0,44695.0,13120.0,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,ILLINOIS,0.0,0.0,0.0,0.0,402.499,402.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.499,402.499,
2/2/2026,2023.0,20240677.0,44695.0,13120.0,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,INDIANA,0.0,0.0,0.0,0.0,2.442,2.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.442,2.442,
2/2/2026,2023.0,20240677.0,44695.0,13120.0,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,IOWA,0.0,0.0,0.0,0.0,6.735,6.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.735,6.735,
2/2/2026,2023.0,20240677.0,44695.0,13120.0,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,KANSAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240677.0,44695.0,13120.0,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,LOUISIANA,0.0,0.0,0.0,0.0,2.675,2.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.675,2.675,
2/2/2026,2023.0,20240677.0,44695.0,13120.0,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,MISSOURI,0.0,0.0,0.0,0.0,4.184,4.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.184,4.184,
2/2/2026,2023.0,20240677.0,44695.0,13120.0,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEBRASKA,0.0,0.0,0.0,0.0,1.013,1.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013,1.013,
2/2/2026,2023.0,20240677.0,44695.0,13120.0,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,NEW MEXICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240677.0,44695.0,13120.0,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,OKLAHOMA,0.0,0.0,0.0,0.0,0.465,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465,0.465,
2/2/2026,2023.0,20240677.0,44695.0,13120.0,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Natural Gas,INTERSTATE,TEXAS,0.0,0.0,0.0,0.0,138.739,138.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.739,138.739,
2/2/2026,2023.0,20240204.0,44652.0,13180.0,NEBRASKA CITY UTILITIES,Natural Gas,INTRASTATE,NEBRASKA,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,
2/2/2026,2023.0,20241047.0,44255.0,13299.0,NEW JERSEY NATURAL GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0.0,0.0,0.0,244.856,0.0,244.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.856,0.0,244.856,
2/2/2026,2023.0,20240100.0,43268.0,13360.0,"ENTERGY NEW ORLEANS, LLC",Natural Gas,INTRASTATE,LOUISIANA,0.0,0.0,0.0,1.54,1.44,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,1.44,2.98,
2/2/2026,2023.0,20241029.0,44237.0,13420.0,NEW YORK STATE ELECTRIC & GAS CORP,Natural Gas,INTRASTATE,NEW YORK,0.0,0.0,0.0,0.0,0.74,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.74,
2/2/2026,2023.0,20240887.0,44087.0,13480.0,NIAGARA MOHAWK POWER CORP,Natural Gas,INTRASTATE,NEW YORK,0.0,0.0,0.0,83.97,0.0,83.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.97,0.0,83.97,
2/2/2026,2023.0,20240346.0,43530.0,13535.0,NORTH ALABAMA GAS DISTRICT,Natural Gas,INTRASTATE,ALABAMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20241091.0,44301.0,13630.0,NORTHEAST OKLAHOMA PUBLIC FACILITIES AUTH,Natural Gas,INTRASTATE,OKLAHOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20241225.0,44442.0,13635.0,NORTHEAST OHIO NATURAL GAS CORP,Natural Gas,INTRASTATE,OHIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240615.0,44688.0,13660.0,NORTH SHORE GAS CO,Natural Gas,INTRASTATE,ILLINOIS,0.0,0.0,0.0,0.0,32.27,32.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.27,32.27,
2/2/2026,2023.0,20240615.0,44688.0,13660.0,NORTH SHORE GAS CO,Natural Gas,INTRASTATE,WISCONSIN,0.0,0.0,0.0,0.0,2.26,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,2.26,
2/2/2026,2023.0,20240829.0,44029.0,13710.0,NORTHERN ILLINOIS GAS CO,Natural Gas,INTRASTATE,ILLINOIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.54,3.48,326.02,0.0,0.0,0.0,0.0,0.0,0.0,322.54,3.48,326.02,
2/2/2026,2023.0,20241018.0,44637.0,13725.0,NORTHERN INDUSTRIAL ENERGY DEVELOPMENT INC,Natural Gas,INTRASTATE,OHIO,0.0,0.86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.86,
2/2/2026,2023.0,20241266.0,44485.0,13730.0,NORTHERN INDIANA PUBLIC SERVICE CO,Natural Gas,INTRASTATE,INDIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.03,0.0,129.03,0.0,0.0,0.0,0.0,0.0,0.0,129.03,0.0,129.03,
2/2/2026,2023.0,20240690.0,44774.0,13750.0,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,ILLINOIS,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,
2/2/2026,2023.0,20240690.0,44774.0,13750.0,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,IOWA,0.0,0.0,0.0,0.0,20.19,20.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.19,20.19,
2/2/2026,2023.0,20240690.0,44774.0,13750.0,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,KANSAS,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,
2/2/2026,2023.0,20240690.0,44774.0,13750.0,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MICHIGAN,0.0,0.0,0.0,0.0,0.63,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,
2/2/2026,2023.0,20240690.0,44774.0,13750.0,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MINNESOTA,0.0,0.0,0.0,0.0,116.65,116.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.65,116.65,
2/2/2026,2023.0,20240690.0,44774.0,13750.0,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,NEBRASKA,0.0,0.0,0.0,0.0,31.7,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,31.7,
2/2/2026,2023.0,20240690.0,44774.0,13750.0,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,NEW MEXICO,0.0,0.0,0.0,0.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.05,
2/2/2026,2023.0,20240690.0,44774.0,13750.0,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,OKLAHOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2/2/2026,2023.0,20240690.0,44774.0,13750.0,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH DAKOTA,0.0,0.0,0.0,0.0,10.69,10.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69,10.69,
2/2/2026,2023.0,20240690.0,44774.0,13750.0,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,TEXAS,0.0,0.0,0.0,0.0,0.69,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,
2/2/2026,2023.0,20240690.0,44774.0,13750.0,NORTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,WISCONSIN,0.0,0.0,0.0,0.0,6.95,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,6.95,
2/2/2026,2023.0,20240690.0,44774.0,13750.0,NORTHERN NATURAL GAS CO,Natural Gas,INTRASTATE,TEXAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
